,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,JNJ,JNJ,JNJ,JNJ,JNJ,V,V,V,V,V
Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,137.85348510742188,139.43473470985077,134.87759532556828,138.29544611720485,104132700,252.3096160888672,253.97145760978415,246.3619477754681,250.62834840486417,29043900,105.2441177368164,105.72927404793693,101.18660038025172,105.04747595596399,76780000,104.0999984741211,105.4000015258789,101.26000213623047,104.0250015258789,102934000,209.3866729736328,217.97332763671875,206.85667419433594,217.8433380126953,89092500,180.1693115234375,182.554600859833,175.03098949702158,179.443788418123,50406300,16.12551498413086,16.56773463435827,15.752174861917103,16.48088814806781,588550000,115.29586029052734,116.32691445980126,112.33043179943633,113.47098121908672,19324900,163.42604064941406,163.73236231914882,161.35394632089185,161.48907812601203,6419800,197.31028747558594,199.29672409422943,193.80479360951546,198.55668199281217,7458500
2022-05-25,138.01063537597656,139.25794526331134,135.86955744381711,135.95794665102005,92482700,255.12796020507812,257.12995242337007,249.88974706172667,250.87131700715926,28547900,105.08025360107422,105.7704926632561,103.1450989268673,104.26636328189969,40258000,106.7750015258789,108.17500305175781,103.6500015258789,103.65550231933594,93120000,219.60000610351562,223.10667419433594,207.6699981689453,207.9499969482422,92139300,182.70367431640625,184.31374371387494,178.22131257273935,179.2946820608529,28030200,16.945068359375,17.08082823067403,15.971787196303193,15.991752387255069,781132000,116.09883117675781,116.66454632461266,114.21008118351557,115.22288985713155,12780400,161.82240295410156,163.56117664401782,161.31789258196315,162.64223918226477,6558900,198.48854064941406,199.56940017270128,195.20701874584515,195.32386360516372,5457200
2022-05-26,141.21241760253906,141.7624148884754,134.69099338044722,134.93652895354754,90601500,258.4127502441406,259.5886706159191,254.0686158494394,254.88495947054466,25002100,107.05413818359375,107.90526250642102,104.5042203882763,104.95312769995195,37948000,111.07749938964844,112.66549682617188,107.45349884033203,107.97000122070312,93002000,235.91000366210938,239.55667114257812,217.8866729736328,220.47332763671875,106003200,190.45590209960938,191.64854675582595,181.14330108010495,181.75951269863486,23056500,17.81952476501465,18.060099054501247,15.993749204502766,16.00772445863074,996575000,118.10618591308594,118.79051562387154,116.98388908576017,117.12986884279115,15990900,161.6782684326172,163.06567196869744,160.9034807120621,163.06567196869744,6897600,203.0748748779297,204.23363581466788,199.29673297156225,199.7251838918549,9212300
2022-05-27,146.96775817871094,147.00703727273068,142.66597054796807,142.79365382955837,90978500,265.5459899902344,265.6431800821398,260.0259368057285,260.9200441297058,26910800,111.54714965820312,111.54864235370516,108.39091700191756,108.7330625115349,37914000,115.14649963378906,115.18699645996094,112.62799835205078,113.55000305175781,93660000,253.2100067138672,253.26666259765625,240.17666625976562,241.0833282470703,89295000,193.93446350097656,194.13323508857775,188.6371180405201,190.1875576552293,22562700,18.777833938598633,18.8477102124589,18.068087106701686,18.153935916295296,738379000,119.77593231201172,119.77593231201172,117.83243179883678,118.76312395027959,11177800,163.14675903320312,163.20982970682314,160.57014055704377,161.94853995631976,5853600,207.2911834716797,207.6319858708884,204.13623910054233,204.48678847511314,4897200
2022-05-31,146.18202209472656,147.96952785545992,144.21773795482548,146.40792556095022,103718400,264.21466064453125,267.03299630860687,261.3574429989598,264.8560798770332,37827700,112.98274993896484,114.94223478737628,111.31077945637375,111.9742030382361,50012000,120.20950317382812,121.99449920654297,115.67500305175781,116.27999877929688,144634000,252.75332641601562,259.6000061035156,244.7433319091797,257.9466552734375,101914500,192.45358276367188,196.38932683645706,190.83356478903687,193.6959241146988,26131100,18.63907814025879,19.166147041089843,18.31764539271089,18.94653372975319,664100000,120.65188598632812,121.49132875857123,118.352548188641,118.78138199733951,17015000,161.7413330078125,162.31791828665038,157.66919174340146,160.36293361079575,16391400,206.59983825683594,208.72261381684802,203.62017569319497,204.85683817865623,9586400
2022-06-01,146.0543670654297,149.03025660842948,145.04274685421817,147.2231036462002,74286600,264.7491760253906,269.8707720178327,262.4361876229135,267.4508952453175,25292200,113.11184692382812,116.29936524949636,112.47424627138223,114.06825547963075,36606000,121.68399810791016,125.17900085449219,120.62249755859375,122.25599670410156,127528000,246.7899932861328,257.32666015625,243.63999938964844,251.72000122070312,77247900,187.48423767089844,198.3075160869862,183.8665398713923,195.3060148114499,36623500,18.287696838378906,19.019404173433802,18.090046008838897,18.690985716581736,544514000,118.53502655029297,121.23583985046734,117.40359648400639,121.23583985046734,10768000,160.1016845703125,162.0116208525673,158.47101612054178,161.3989912215236,5175400,204.41864013671875,208.48890911950872,203.33779555016883,206.48299326991855,5246100
2022-06-02,148.50975036621094,148.56867650901708,144.237425177131,145.19010444930467,72348100,266.84832763671875,266.9163636856067,254.23383914437693,257.00359440575477,44008200,116.81680297851562,117.0919059988239,112.17283789402013,113.21911892677547,37992000,125.51100158691406,125.61000061035156,120.04499816894531,121.68399810791016,100560000,258.3333435058594,264.2099914550781,242.06666564941406,244.1566619873047,93473100,197.64158630371094,199.70884397313927,186.57977490948628,187.29536468603064,31951600,19.557451248168945,19.584404063861257,18.165910274840577,18.259744381633755,648656000,120.44202423095703,120.45114361455181,117.40359876713113,118.52589554910259,8374800,159.59718322753906,160.1917907862278,157.2908416328581,160.12873384648339,8666500,209.4042205810547,209.59896693990578,205.5384451821718,206.3271775933453,5337200
2022-06-03,142.7838592529297,145.32760433584582,141.88029009172675,144.2767048307591,88570300,262.41668701171875,265.7501266065524,260.85203609962264,262.69852941102215,28059000,113.75640869140625,115.5247147902425,112.7409135990989,115.26748624103267,26136000,122.3499984741211,124.4000015258789,121.04650115966797,124.19999694824219,97604000,234.51666259765625,247.79666137695312,233.4166717529297,243.22666931152344,112393800,189.61111450195312,195.40539666888782,188.61724137209058,194.77925174417828,19465000,18.68699073791504,19.297913027935877,18.489339912786797,19.04835384760268,598779000,118.76313781738281,120.232166082545,118.60802476115114,119.72120215078823,8596000,158.93948364257812,160.9665431704517,158.69623265010767,159.52508686542348,4234200,207.0672149658203,208.5862721897941,205.72345471973554,207.35934192651504,4352500
2022-06-06,143.53025817871094,145.91687147884687,142.31239647541148,144.40436412307008,71598400,261.1824951171875,266.4595892028753,259.6955782848042,264.3992892425282,22400300,116.02030944824219,118.52950040836383,115.3683045655218,115.90509911178547,33542000,124.79000091552734,128.99000549316406,123.80999755859375,125.25,135269000,238.27999877929688,244.86666870117188,234.35000610351562,244.35333251953125,84204600,193.05984497070312,195.7134842632058,187.2456814112571,192.8014434305076,30574200,18.752872467041016,19.30290143941971,18.531263815257763,19.10525063409832,422406000,118.37078094482422,120.79787353073061,118.12443228647706,119.61169931092711,11323500,158.9214630126953,160.81339075563014,158.56110236969695,159.65121599711463,5386500,207.34962463378906,211.86780872655646,206.5219339956766,209.79372350134923,3965100
2022-06-07,146.0543670654297,146.33918169758047,141.52669111278408,141.77222665254513,67808200,264.8268737792969,265.4391388199608,258.45159434648144,259.13189542683165,22860700,116.34703826904297,116.88483293983977,114.26390982732367,114.68947198764029,31590000,123.0,124.0999984741211,120.62999725341797,122.01000213623047,85156700,238.8866729736328,239.99667358398438,230.0933380126953,234.0,72808500,194.45126342773438,195.32587659729063,190.31676291096798,190.7540543304463,18828700,18.892627716064453,18.96649663523193,18.15592818906813,18.439427797960548,388914000,118.6810302734375,118.90914018269892,117.35798166154213,117.54960011132026,6722200,160.6692352294922,161.53411998725556,158.9214573052764,159.44398984167225,5447800,208.86866760253906,209.3263297411863,205.1879062572199,205.57739899478557,4493300
2022-06-08,145.3177947998047,147.19367537745603,144.82672360419159,145.92671828674779,53950200,262.7957763671875,265.3128433735348,262.01828503853517,264.0591589961378,17372300,116.3912353515625,117.75830946134262,115.80130242266203,115.9616951970942,26108000,121.18000030517578,123.75,120.75,122.61000061035156,64926600,241.86666870117188,249.9633331298828,239.17666625976562,240.086669921875,76210500,195.43521118164062,200.79218673216184,193.21887835363768,193.47727990727512,22267200,18.619054794311523,19.15022859840962,18.506229327517012,18.76981947875276,363252000,116.7922592163086,118.11529374319889,115.78857713094067,117.704698741436,8422100,159.7142791748047,161.66926392068805,159.28184363690553,160.45303639280706,4333100,207.8948974609375,209.91056003897893,207.24248902706444,208.14806622599167,3646300
2022-06-09,140.09274291992188,145.30791486372848,139.98470669380748,144.45345606665015,69473000,257.3340148925781,265.03098582947564,257.1785166356976,260.23981256874225,26439700,114.04889678955078,117.48867330795103,113.98980271889602,115.53067360236983,25798000,116.1500015258789,121.30000305175781,116.0999984741211,119.98999786376953,67029800,239.7066650390625,255.54666137695312,239.32666015625,249.33999633789062,96491400,182.8726348876953,198.2279699471078,182.55458824332985,193.0896482758057,23501600,18.019983291625977,18.90360967908765,18.012994188635677,18.45231168223878,395574000,114.33780670166016,116.8835210414605,114.30130828144978,116.21743705500437,13560100,156.49801635742188,160.94852677726266,156.434945682462,159.65122018034964,5509600,200.69891357421875,208.09939372373177,200.61127994563782,207.00878742134614,5138600
2022-06-10,134.68118286132812,138.24634933788164,134.61242570462275,137.77492521441144,91437900,245.8662872314453,253.24254885268172,245.41923343333343,253.24254885268172,31422800,110.40006256103516,112.50305836640055,109.6100098970209,111.67477148150725,41452000,109.6500015258789,114.5,109.05000305175781,113.41999816894531,87266000,232.22999572753906,239.5,227.913330078125,235.1566619873047,97536600,174.49429321289062,181.97815583220992,173.94766001941935,181.91851071222317,27450800,16.947650909423828,17.669528115431987,16.84281246150541,17.572678573964275,465248000,109.08216094970703,112.5950521457732,108.8722967710408,111.85597130904597,12945200,155.45298767089844,156.7322861579784,153.71421343530773,155.1106353479894,6647300,194.27218627929688,198.0795391975088,193.95084810597058,196.35600348901124,5162500
2022-06-13,129.52493286132812,132.78563754326257,129.09278784637604,130.49724415866797,122207100,235.4384002685547,242.00806063802048,234.72895987314584,238.20815546124874,46135800,105.6637191772461,108.04628064601755,105.39209409167354,106.0550175110203,47252000,103.66999816894531,106.54000091552734,101.86000061035156,104.19000244140625,99277700,215.73666381835938,226.63333129882812,214.68333435058594,223.1666717529297,102767400,163.25357055664062,171.52260104586048,163.02498401707416,169.54478835226,31749300,15.622711181640625,16.286678851618216,15.581774461064812,15.975162900820372,604153000,105.83386993408203,107.62225075999282,104.9853008061454,106.62769491226851,16805600,153.88534545898438,155.18266573487494,153.22768111660653,153.22768111660653,7997000,187.21253967285156,190.74724503305595,186.06352567129068,187.9233854787621,7119200
2022-06-14,130.38917541503906,131.49900074632365,129.13203476822937,130.7525781704987,84784300,237.6056365966797,238.8204389978934,234.70953699521195,236.99337144114608,28651500,105.98451232910156,107.18523046976311,105.07528653929919,105.80525248931403,33706000,102.30999755859375,104.87999725341797,101.43000030517578,104.19000244140625,69728800,220.88999938964844,226.3300018310547,211.73666381835938,218.2866668701172,97988700,162.72683715820312,165.72833814327382,160.37136278231614,165.01274830358412,27244300,15.811418533325195,16.041061051837058,15.388075961207294,15.706581027600341,469680000,104.07286071777344,107.04741582495961,103.3064147792504,105.43240076229361,13357900,151.5249786376953,154.15565022190967,150.6871200826498,154.1106016979817,7116800,188.43942260742188,189.23788699322608,186.71588718084337,187.66042245328188,6441200
2022-06-15,133.01150512695312,134.88740024350506,129.79991106375064,131.8918636674431,91533000,244.67091369628906,248.11124235881286,239.4812814606915,241.31806207572347,33111700,109.01262664794922,110.66025925480368,106.93197599440535,107.80147483796506,39698000,107.66999816894531,109.05999755859375,103.52999877929688,103.86000061035156,85011100,233.0,235.663330078125,218.14999389648438,220.9166717529297,119131800,168.3124237060547,171.10520482592023,162.97531458806148,166.17558733834247,30008300,16.501346588134766,16.841816878842977,15.901278698602091,16.070016042814906,563936000,105.30464935302734,106.709800101285,103.26077979647572,105.49626081869884,14083500,153.1466064453125,154.45293096324588,151.93036521492917,152.8312805716939,7796100,191.0101776123047,193.61007980925436,187.18334492681447,190.83489546042867,6490000
2022-06-16,127.73741912841797,130.02581237807436,126.73562983340109,129.72135067721175,108123900,238.0720977783203,240.45310733096755,236.17700914781045,239.05365270255112,33169200,105.30718231201172,107.90426771466136,104.41781621124528,106.48654806155035,51684000,103.66000366210938,104.58000183105469,102.01000213623047,104.47000122070312,82186300,213.10000610351562,225.1666717529297,208.69332885742188,222.73666381835938,107390700,159.88436889648438,164.06858153356615,158.63209418613985,162.71691344203364,26944100,15.57678508758545,15.917256368108406,15.377095703571712,15.835382911297796,545749000,103.49801635742188,104.25534283944666,102.0746129156297,103.89036563450064,16724900,153.22769165039062,153.34481505045048,150.8222492013445,151.71414664217588,7056700,184.0867919921875,186.83274959276076,182.60669304579847,186.3848344912415,9887200
